,Unnamed: 0,fighter_name,id
5617,5618,Yui Chul Nam,a00ec21cfbba17b6
11475,11476,Yuki Kondo,1fe7adb23b3eedfb
10835,10836,Yuki Sasaki,e5c38954c006f15c
11777,11778,Yuri Vaulin,4679a38cced7c64a
7230,7231,Yuri Villefort,0fb1e2694a39a02f
10704,10705,Yushin Okami,acff437707625fc7
4142,4143,Yusuke Kasuya,3058888c33149a53
4730,4731,Yuta Sasaki,7c3c48cf54a2848e
10857,10858,Yves Edwards,5f04e3d58d9ce982
8668,8669,Yves Jabouin,b4eeac608fc82f88
1224,1225,Zabit Magomedsharipov,87aa9fb63d6b51a1
11377,11378,Zach Light,5d7c18191b8aa432
5597,5598,Zach Makovsky,57ab4d7c0bc09a30
4791,4792,Zak Cummings,4ba8d454f762005d
4287,4288,Zak Ottow,47cd337b86b1af92
11883,11884,Zane Frazier,d3711d3784b76255
1367,1368,Zarah Fairn,862b0b3375aa4b6e
181,182,Zarrukh Adashev,79cb2a690b9ba5e8
1897,1898,Zelim Imadaev,7f0f171414d0a287
755,756,Zhalgas Zhumagulov,55fa6ce3e522c8bb
5622,5623,Zhang Lipeng,7b310409440c9102
8308,8309,Zhang Tiequan,c23e3d4875340d8d
1473,1474,Zhang Weili,1ebe20ebbfa15e29
5094,5095,Zubaira Tukhugov,aceffa19749c4dc0
