,id,fighter_name,total_wins,total_losses,total_draws,total_nc,height,weight,reach,stance,dob,slpm,str_acc,sapm,str_def,td_avg,td_acc,td_def,td_acc,sub_avg
701,4690d47bf725fd98,Gokhan Saki,1,2,0,0,"6'0""",205,"73""",Orthodox,"Oct,19,1983",7.09,58%,4.57,53%,0.00,0%,100%,0%,0.0
702,132f860d02953f4c,Goran Reljic,15,8,0,0,"6'3""",205,"81""",Southpaw,"Mar,20,1984",1.69,37%,2.69,59%,1.69,50%,33%,50%,1.1
703,99bd51917728c25d,Grant Dawson,16,1,0,0,"5'10""",145,"72""",Switch,"Feb,20,1994",3.50,47%,2.13,50%,4.17,45%,33%,45%,2.1
704,7d96bc577e5178b2,Gray Maynard,13,7,1,1,"5'9""",155,"70""",Orthodox,"May,09,1979",1.92,32%,2.64,66%,2.91,47%,81%,47%,0.7
705,85073dbd1be65ed9,Greg Hardy,7,3,0,1,"6'5""",265,"80""",Orthodox,"Jul,28,1988",4.83,50%,3.12,56%,0.21,33%,80%,33%,0.0
706,9c669abd35b2522f,Greg Soto,9,4,0,0,"5'11""",170,"73""",Orthodox,"Jun,03,1986",3.21,63%,2.61,52%,1.49,27%,44%,27%,1.0
707,91181b29be041f1c,Greg Stott,0,1,0,0,"5'7""",220,--,Southpaw,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
708,84ff027394f7e470,Gregor Gillespie,13,1,0,0,"5'7""",155,"71""",Orthodox,"Nov,13,1986",3.58,49%,2.14,60%,7.02,47%,0%,47%,0.9
709,d3fa5c5955397532,Grigory Popov,13,3,0,0,"5'7""",135,"68""",Switch,"Apr,18,1984",3.63,37%,4.20,55%,0.00,0%,45%,0%,0.0
710,2c1170b825f58e57,Guangyou Ning,5,4,1,0,"5'4""",145,"64""",Southpaw,"Dec,15,1981",2.66,41%,1.91,61%,1.09,50%,62%,50%,0.3
711,d05412b513b19621,Guido Cannetti,8,6,0,0,"5'6""",135,"68""",Southpaw,"Dec,19,1979",2.85,51%,2.17,50%,2.64,50%,75%,50%,0.3
712,d6d5da3c209884bc,Guilherme Vasconcelos,9,4,0,0,"6'0""",185,--,Orthodox,"Mar,23,1986",3.27,29%,4.40,70%,0.00,0%,0%,0%,0.0
713,fd55393021a8c255,Gunnar Nelson,17,5,1,0,"5'11""",170,"72""",Switch,"Jul,28,1988",1.71,57%,3.33,49%,1.72,55%,66%,55%,0.9
714,7772b283d288dbe2,Guram Kutateladze,12,2,0,0,"5'11""",155,"72""",Orthodox,"Jan,08,1992",2.47,43%,3.47,58%,0.00,0%,68%,0%,0.0
715,93b62c5f2ba18e51,Gustavo Lopez,12,5,0,0,"5'5""",135,"67""",Orthodox,"Jun,27,1989",2.26,40%,5.08,46%,1.69,66%,27%,66%,0.8
716,e7fe5315b1efeb92,Guto Inocente,7,4,0,0,"6'3""",205,--,Orthodox,"May,29,1986",4.13,66%,2.92,54%,0.67,33%,66%,33%,0.7
717,946f341df6472ee0,Guy Mezger,30,14,2,0,"6'1""",200,--,Orthodox,"Jan,01,1968",2.30,32%,1.36,72%,0.39,50%,88%,50%,0.0
718,ed209f6618c82e41,Hacran Dias,23,6,1,0,"5'8""",155,"69""",Orthodox,"Jun,16,1984",2.08,41%,3.31,55%,2.50,39%,76%,39%,0.5
719,2c9d00968f818270,Hakeem Dawodu,12,1,1,0,"5'8""",145,"73""",Orthodox,"Jul,02,1991",5.15,47%,2.31,63%,0.00,0%,85%,0%,0.0
720,2244d9a2b64b8c3b,Hannah Cifers,10,7,0,0,"5'1""",115,"62""",Orthodox,"Jun,26,1992",4.99,44%,5.39,52%,0.26,100%,64%,100%,0.3
721,26e3f3928b1891d9,Hannah Goldy,5,1,0,0,"5'4""",125,"61""",Orthodox,"May,18,1992",6.53,46%,3.90,55%,0.00,0%,66%,0%,0.0
722,523f6ad11dbe9b53,Hans Stringer,22,8,3,0,"6'3""",205,--,Orthodox,"Jul,06,1987",3.16,61%,2.84,41%,2.40,36%,62%,36%,0.0
723,a2b06ca02bca14c0,Harold Howard,1,3,0,0,"6'2""",240,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
724,4dc496aa0cfc0d95,Harry Moskowitz,6,12,0,0,"6'5""",275,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
725,ef7fa30364cbe7f2,Hatsu Hioki,29,10,2,0,"5'11""",145,"73""",Orthodox,"Jul,18,1983",2.42,42%,2.12,65%,2.55,56%,54%,56%,0.6
726,85e26e2468b4e82f,Hayato Sakurai,38,13,2,0,"5'7""",168,--,Orthodox,"Aug,24,1975",2.45,49%,1.94,59%,1.87,69%,56%,69%,0.3
727,7450525c7ba032a0,Heath Herring,28,16,0,1,"6'4""",250,"78""",Orthodox,"Mar,02,1978",2.37,50%,1.77,54%,1.22,50%,32%,50%,0.7
728,dd4c16777fb2ccf9,Heather Clark,7,6,0,0,"5'6""",115,"64""",Orthodox,"Sep,19,1980",3.69,49%,5.62,50%,0.33,4%,80%,4%,0.3
729,c487223b0289bda9,Hector Aldana,4,3,0,0,"5'11""",170,"72""",Orthodox,"Aug,17,1988",3.59,38%,5.08,59%,0.93,100%,0%,100%,0.0
730,db1f2ed63b54b9a7,Hector Lombard,34,10,1,2,"5'9""",185,"71""",Southpaw,"Feb,02,1978",3.02,46%,3.35,53%,1.69,48%,77%,48%,0.5
731,d1759b2b7be9be56,Hector Ramirez,10,6,1,0,"6'0""",205,--,Orthodox,"Mar,28,1976",2.27,41%,4.60,56%,2.30,55%,66%,55%,0.5
732,449c890bd90f3374,Hector Sandoval,14,4,0,0,"5'2""",125,"64""",Orthodox,"Jul,19,1986",3.31,52%,2.33,65%,3.49,25%,71%,25%,1.4
733,4b8fb0453a596b8e,Hector Urbina,17,10,1,0,"5'11""",170,"73""",Orthodox,"Sep,17,1987",0.97,38%,2.44,39%,0.00,0%,38%,0%,3.8
734,1897b7b913736a7c,Heili Alateng,14,8,1,0,"5'5""",135,"66""",Orthodox,"Dec,14,1991",2.87,32%,5.82,57%,2.33,35%,100%,35%,0.0
735,b0bd0c5425668b8f,Henrique da Silva,14,5,0,0,"6'3""",205,"76""",Orthodox,"Sep,01,1989",3.89,60%,5.28,40%,0.25,14%,22%,14%,0.2
736,01fcef7e3d051722,Henry Briones,16,8,1,0,"5'8""",135,"69""",Orthodox,"Oct,22,1980",3.47,42%,4.68,53%,0.00,0%,52%,0%,0.6
737,056c493bbd76a918,Henry Cejudo,16,2,0,0,"5'4""",135,"64""",Orthodox,"Feb,09,1987",3.92,45%,2.77,65%,2.12,33%,93%,33%,0.2
738,76729a829623e266,Henry Martinez,9,4,0,0,"5'7""",155,"69""",Southpaw,"Aug,07,1983",2.79,25%,4.01,60%,0.00,0%,80%,0%,0.0
739,4f140403000158b5,Herbert Burns,11,3,0,0,"5'9""",145,"73""",Orthodox,"Feb,02,1988",1.67,45%,5.02,33%,4.64,83%,75%,83%,2.8
740,e0ec3c3b6b611f7e,Hermes Franca,24,17,0,1,"5'6""",155,"71""",Orthodox,"Aug,26,1974",1.78,39%,2.85,55%,1.53,36%,37%,36%,2.4
741,575360be653ad6a6,Hernani Perpetuo,18,5,0,1,"6'0""",170,--,Orthodox,"May,24,1985",2.73,29%,4.37,55%,0.00,0%,37%,0%,0.5
742,634e2fb70bde3fd5,Holly Holm,14,5,0,0,"5'8""",135,"69""",Southpaw,"Oct,17,1981",3.16,38%,2.80,57%,0.81,30%,76%,30%,0.1
743,e56df3c1d8b4b1cc,Homer Moore,26,9,2,0,"5'10""",205,--,Orthodox,"Nov,27,1971",0.68,50%,0.68,0%,5.07,66%,0%,66%,0.0
744,0541480fbf719d86,Houston Alexander,17,15,1,2,"6'0""",205,"72""",Orthodox,"Mar,22,1972",3.06,54%,3.20,52%,1.19,57%,33%,57%,0.0
745,312f47c3d2f83ffa,Houston Dorr,1,2,0,0,"6'1""",210,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
746,f1175ea3aafbf351,Hu Yaozong,3,2,0,0,"6'3""",205,"72""",Orthodox,"Apr,07,1995",4.43,52%,5.23,38%,0.00,0%,0%,0%,0.7
747,706404da0775dcbc,Hugo Duarte,6,3,0,0,"6'0""",240,--,Orthodox,"Aug,09,1968",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
748,f95381efb3051d81,Hugo Viana,8,4,0,0,"5'6""",135,"67""",Orthodox,"Sep,26,1982",3.05,38%,3.20,57%,0.22,6%,50%,6%,0.0
749,2c2caf2f2bab9df5,Humberto Bandenay,14,7,0,1,"5'11""",145,"71""",Southpaw,"Sep,04,1994",2.22,41%,4.79,41%,2.90,46%,62%,46%,0.5
750,2af2f2e26c4c0402,Hunter Azure,9,1,0,0,"5'8""",145,"69""",Orthodox,"Mar,02,1992",4.17,52%,1.99,62%,2.52,45%,76%,45%,1.4
751,203c957eac95dd87,Hyun Gyu Lim,13,7,1,0,"6'3""",170,"77""",Orthodox,"Jan,16,1985",4.45,41%,5.07,51%,0.23,100%,73%,100%,0.2
752,d7adfcfdf7c6c1f8,Ian Entwistle,9,3,0,0,"5'5""",135,--,Orthodox,"Nov,19,1986",0.11,7%,7.36,31%,0.00,0%,0%,0%,12.1
753,b4bc2e3353a770b5,Ian Freeman,20,7,1,0,"5'11""",225,--,Orthodox,"Nov,10,1966",2.54,48%,3.11,44%,1.44,40%,80%,40%,0.7
754,2e585c701f72fe55,Ian Heinisch,14,4,0,0,"5'11""",185,"72""",Orthodox,"Aug,05,1988",3.28,50%,2.79,58%,1.13,18%,60%,18%,0.8
755,eea0274e153256a0,Ian Loveland,18,10,0,0,"5'8""",145,--,Orthodox,"Sep,07,1983",2.71,40%,2.36,64%,1.00,37%,69%,37%,0.3
756,701e057d63c124d9,Ian McCall,13,5,1,0,"5'5""",125,"64""",Orthodox,"May,07,1984",3.59,39%,3.25,67%,2.08,30%,88%,30%,0.0
757,49efbdc6c9f650c4,Icho Larenas,6,5,0,0,"6'3""",235,--,Orthodox,"Mar,12,1980",0.17,15%,2.50,28%,0.00,0%,14%,0%,0.0
758,dbea8c1cb327ab3d,Igor Araujo,25,9,0,1,"6'1""",170,"77""",Orthodox,"Dec,06,1980",1.52,42%,2.86,49%,0.86,15%,22%,15%,0.6
759,53278852bcd91e11,Igor Pokrajac,28,13,0,1,"6'0""",205,"74""",Orthodox,"Jan,02,1979",2.25,45%,4.26,40%,0.87,29%,51%,29%,0.2
760,108afe61a26bcbf4,Igor Zinoviev,4,1,2,0,"6'1""",199,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
761,f9d0cae37dabfafc,Ike Villanueva,17,11,0,0,"6'1""",225,"73""",Orthodox,"Apr,04,1984",3.62,40%,6.93,37%,0.00,0%,0%,0%,0.0
762,ce6065baef021cf3,Ikuhisa Minowa,60,42,8,0,"5'9""",181,--,Orthodox,"Jan,12,1976",0.88,40%,1.66,49%,1.82,41%,5%,41%,1.9
763,7c6e87729e824ef4,Ildemar Alcantara,21,11,0,0,"6'2""",185,"78""",Orthodox,"Nov,18,1982",1.93,38%,2.63,50%,2.00,68%,81%,68%,0.9
764,54f64b5e283b0ce7,Ilia Topuria,10,0,0,0,"5'7""",145,"69""",Orthodox,"Jan,21,1997",2.50,45%,1.87,68%,4.25,55%,100%,55%,4.2
765,14aa21bc82cac57d,Iliarde Santos,30,13,1,1,"5'5""",125,"67""",Orthodox,"Sep,25,1980",3.00,30%,6.10,57%,1.66,23%,83%,23%,0.0
766,e9a3aeb207578eea,Ilir Latifi,15,8,0,1,"5'10""",205,"73""",Orthodox,"Jul,28,1983",2.01,40%,2.84,56%,2.02,32%,100%,32%,0.4
767,257b0c8d6f199895,Impa Kasanganay,8,1,0,0,"5'11""",185,"75""",Orthodox,"Jan,17,1994",5.36,49%,3.52,60%,1.44,83%,63%,83%,0.0
768,43a59ce3bb40449e,Inoue Mizuki,14,6,0,0,"5'3""",125,"65""",Orthodox,"Aug,19,1994",5.00,50%,6.87,48%,0.00,0%,66%,0%,0.0
769,cd13728ae1151f46,Ion Cutelaba,15,6,0,1,"6'1""",205,"75""",Southpaw,"Dec,14,1993",5.10,39%,3.37,48%,2.41,71%,80%,71%,0.0
770,578ef12674df1e6a,Irene Aldana,12,6,0,0,"5'9""",135,"68""",Orthodox,"Mar,26,1988",5.52,38%,5.97,61%,0.23,50%,84%,50%,0.1
771,06a80a685ea98573,Irwin Rivera,10,6,0,0,"5'6""",135,"67""",Southpaw,"Feb,14,1989",3.36,44%,5.07,57%,1.00,16%,70%,16%,0.0
772,c295de4e10acd4c9,Isaac Vallie-Flagg,16,7,1,0,"5'8""",155,"70""",Orthodox,"Apr,08,1978",5.56,47%,5.60,45%,0.20,12%,58%,12%,0.0
773,e0f959f65d0406b4,Isabela de Padua,5,2,0,0,"5'3""",125,"64""",Orthodox,"Sep,04,1991",1.00,35%,2.07,50%,2.00,66%,0%,66%,1.0
774,275aca31f61ba28c,Islam Makhachev,19,1,0,0,"5'10""",155,"70""",Southpaw,"Oct,27,1991",2.00,56%,0.77,70%,3.46,68%,93%,68%,1.0
775,6a96ad1bc34fb113,Ismail Naurdiev,19,4,0,0,"5'10""",170,"74""",Orthodox,"Aug,18,1996",3.17,52%,1.30,68%,1.25,71%,70%,71%,0.2
776,1338e2c7480bdf9e,Israel Adesanya,20,1,0,0,"6'4""",185,"80""",Switch,"Jul,22,1989",3.95,49%,2.63,61%,0.00,0%,82%,0%,0.3
777,57bf89d42364d39e,Issei Tamura,10,8,0,0,"5'5""",135,"63""",Orthodox,"Mar,12,1984",1.89,53%,4.58,44%,0.92,25%,33%,25%,0.0
778,2f95a3c6d58b2aad,Iuri Alcantara,35,10,0,1,"5'9""",135,"71""",Southpaw,"Aug,04,1980",2.72,45%,2.79,49%,1.44,62%,60%,62%,0.8
779,19db7ac26308178f,Ivan Jorge,27,7,0,0,"5'9""",155,"73""",Orthodox,"Nov,07,1980",3.41,49%,2.91,59%,1.56,16%,75%,16%,0.6
780,5755960ebd0b16f6,Ivan Menjivar,25,12,0,0,"5'6""",145,"64""",Orthodox,"May,30,1982",2.78,37%,2.76,65%,0.56,28%,38%,28%,1.0
781,394f55ebca199124,Ivan Salaverry,14,9,0,0,"6'0""",185,--,Orthodox,"Jan,11,1971",3.01,47%,1.19,76%,0.49,18%,36%,18%,2.5
782,b23fca14c7b79935,Ivan Serati,12,4,0,0,"6'0""",205,--,Orthodox,"--,",0.86,26%,5.33,29%,0.00,0%,0%,0%,0.0
783,4fcf6e0c4e0e6664,Izabela Badurek,6,3,0,0,"5'5""",115,--,Orthodox,"Jul,11,1991",3.74,71%,4.90,32%,1.75,12%,100%,12%,0.0
784,3ec1e4ba98c9c85a,JC Cottrell,17,5,0,0,"5'9""",155,--,Orthodox,"Nov,04,1989",0.79,25%,2.75,45%,0.79,100%,50%,100%,0.0
785,6fd953151d981979,JJ Aldrich,9,4,0,0,"5'5""",125,"67""",Southpaw,"Sep,29,1992",3.76,41%,4.55,61%,0.80,40%,57%,40%,0.0
786,7a703c565ccaa18f,Jacare Souza,26,9,0,1,"6'1""",185,"72""",Orthodox,"Dec,07,1979",2.53,46%,2.85,62%,2.55,39%,60%,39%,1.4
787,0a1942069c9ad6b6,Jack Hermansson,21,6,0,0,"6'1""",185,"77""",Orthodox,"Jun,10,1988",5.03,44%,3.46,54%,1.96,34%,75%,34%,0.7
788,045f25b3a4c08e81,Jack Marshman,23,10,0,0,"6'0""",185,"73""",Orthodox,"Dec,19,1989",2.74,25%,4.19,56%,0.00,0%,20%,0%,0.0
789,2c6e81426dd7573c,Jack May,9,3,0,0,"6'8""",255,--,Switch,"Apr,14,1981",1.52,38%,3.29,33%,0.91,33%,20%,33%,0.0
790,237187ed9f419285,Jack McGlaughlin,1,4,0,0,--,--,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
791,b8a85389d115e35a,Jack Shore,13,0,0,0,"5'8""",135,"71""",Orthodox,"Feb,06,1995",3.69,54%,0.59,76%,5.16,46%,0%,46%,1.5
792,637bd06c32219f0b,Jacob Kilburn,8,4,0,0,"5'9""",145,"72""",Orthodox,"Jun,28,1995",2.56,33%,6.78,35%,0.51,5%,20%,5%,0.5
793,d4270315cbcf2569,Jacob Malkoun,4,1,0,0,"5'9""",185,"73""",Orthodox,"Aug,26,1995",0.00,0%,23.33,36%,0.00,0%,0%,0%,0.0
794,6f81b6de2557739a,Jacob Volkmann,19,7,0,0,"5'9""",155,"71""",Southpaw,"Sep,05,1980",1.19,34%,1.78,52%,3.19,48%,52%,48%,2.0
795,4c88a1db5a46c6a4,Jai Herbert,10,2,0,0,"6'1""",155,"77""",Orthodox,"May,13,1988",1.83,30%,2.61,48%,0.00,0%,33%,0%,0.0
796,2cd428e9606856fd,Jairzinho Rozenstruik,11,2,0,0,"6'4""",242,"78""",Orthodox,"Mar,17,1988",3.14,48%,3.48,39%,0.00,0%,80%,0%,0.0
797,92fa1401b7927da3,Jake Collier,12,5,0,0,"6'3""",230,"78""",Orthodox,"Oct,25,1988",4.92,41%,4.09,53%,0.57,23%,67%,23%,0.4
798,d81ac739417d7f53,Jake Ellenberger,31,15,0,0,"5'9""",170,"71""",Orthodox,"Mar,28,1985",2.47,39%,2.83,60%,2.04,47%,86%,47%,0.4
799,e57fdbea1b828202,Jake Hecht,11,4,0,0,"6'0""",170,"73""",Orthodox,"Feb,09,1984",3.26,47%,2.76,56%,2.04,37%,40%,37%,0.0
800,33e00249ef08d3a4,Jake Lindsey,12,7,0,0,"5'11""",155,--,Switch,"Jun,21,1986",3.44,52%,4.01,46%,0.65,33%,50%,33%,0.0
801,a845f0735bc67405,Jake Matthews,17,5,0,0,"5'11""",170,"73""",Orthodox,"Aug,19,1994",3.03,44%,2.16,61%,1.93,41%,66%,41%,0.6
802,20bcc9966affb19c,Jake O'Brien,15,4,0,0,"6'3""",205,"76""",Orthodox,"Sep,25,1984",1.31,31%,1.92,69%,6.39,54%,25%,54%,0.2
803,4f2fcbefb668689d,Jake Rosholt,12,5,0,1,"6'1""",185,--,Orthodox,"Feb,09,1982",2.68,53%,2.33,49%,6.51,68%,0%,68%,1.8
804,fe435e440b5de0ff,Jake Shields,31,9,1,1,"6'0""",170,"72""",Orthodox,"Jan,09,1979",2.45,36%,1.80,56%,2.83,29%,35%,29%,1.2
805,4d8fa64202cee4c1,Jalin Turner,10,5,0,0,"6'3""",155,"77""",Southpaw,"May,18,1995",6.20,47%,4.37,45%,0.71,66%,78%,66%,1.8
806,5444c5a201d3ee5a,Jamahal Hill,7,0,0,2,"6'4""",205,"79""",Southpaw,"May,19,1991",7.90,52%,3.15,49%,0.00,0%,53%,0%,0.0
807,e00a3dee329a51f7,Jamall Emmers,18,5,0,0,"5'10""",145,"74""",Orthodox,"Jul,24,1989",5.75,52%,4.65,54%,2.90,53%,100%,53%,0.0
808,984d15d5dc7bfcf9,James Bochnovic,8,3,0,0,"6'4""",205,"81""",Orthodox,"Feb,13,1989",0.65,26%,3.64,21%,0.00,0%,0%,0%,0.0
809,f74e037b97917027,James Giboo,13,5,0,0,"5'11""",170,--,Orthodox,"Jan,06,1978",1.20,27%,7.08,39%,0.00,0%,0%,0%,0.0
810,1f77fce698e80488,James Hammortree,6,3,0,0,"6'3""",185,--,Orthodox,"Nov,29,1983",1.93,30%,4.13,44%,2.00,50%,100%,50%,1.0
811,19a8cce18a1cef9e,James Head,9,4,0,0,"6'1""",170,"73""",Orthodox,"Feb,09,1984",2.75,48%,3.11,49%,0.41,100%,66%,100%,0.8
812,a7f4d0902bb64092,James Irvin,17,10,0,2,"6'2""",205,"75""",Orthodox,"Sep,12,1978",2.03,48%,3.86,35%,0.00,0%,36%,0%,0.5
813,8f6a18831a120817,James Krause,28,9,0,0,"6'2""",170,"73""",Orthodox,"Jun,04,1986",4.79,49%,4.11,61%,0.96,18%,59%,18%,0.9
814,863d06a7ef8bc98c,James Lee,15,3,0,1,"5'11""",205,--,Southpaw,"Sep,22,1973",1.40,42%,3.72,27%,13.95,50%,0%,50%,7.0
815,cac08b8685387ca5,James McSweeney,15,15,0,0,"6'4""",230,"77""",Switch,"Oct,24,1980",3.94,55%,4.33,42%,0.52,33%,100%,33%,1.1
816,c06a9b48d4132c8e,James Moontasri,9,5,0,0,"5'10""",170,"71""",Switch,"Apr,10,1988",2.39,48%,3.86,40%,0.00,0%,79%,0%,0.2
817,8d5350fa18b79e9a,James Mulheron,11,2,0,0,"5'10""",243,"73""",Orthodox,"Feb,20,1988",2.40,31%,3.47,42%,0.00,0%,25%,0%,0.0
818,f5431394fb284bb9,James Te Huna,16,9,0,0,"6'2""",185,"75""",Orthodox,"Sep,29,1981",4.04,51%,2.99,62%,2.75,37%,58%,37%,0.2
819,d10b35152277cf98,James Toney,0,1,0,0,"5'9""",220,--,Orthodox,"Aug,24,1968",0.00,0%,2.41,27%,0.00,0%,0%,0%,0.0
820,6256b2b1562cb8e1,James Vick,13,5,0,0,"6'3""",155,"76""",Orthodox,"Feb,23,1987",4.13,39%,3.31,60%,0.26,33%,57%,33%,0.7
821,852454c572675334,James Wilks,7,4,0,0,"6'1""",170,"75""",Orthodox,"May,04,1978",1.82,45%,2.03,50%,1.27,22%,66%,22%,3.8
822,4b4fc3ddc307bc73,James Zikic,21,10,2,0,"6'2""",205,--,Orthodox,"Mar,01,1977",1.47,35%,1.60,44%,0.50,25%,74%,25%,0.5
823,f0fad0e9f3b65752,Jamey Simmons,7,3,0,0,"5'6""",145,"70""",Orthodox,"Sep,11,1992",0.52,50%,2.08,50%,0.00,0%,100%,0%,0.0
824,882d62561063a927,Jamie Moyle,4,3,0,0,"5'1""",115,"65""",Orthodox,"Mar,17,1989",4.51,51%,4.00,65%,1.00,21%,50%,21%,0.0
825,af9f42e6894047fc,Jamie Mullarkey,12,4,0,0,"6'0""",155,"74""",Orthodox,"Aug,17,1994",1.87,33%,4.60,42%,4.00,30%,66%,30%,0.5
826,830f60497fab345a,Jamie Pickett,11,5,0,0,"6'2""",185,"80""",Orthodox,"Aug,29,1988",2.84,55%,4.84,46%,1.48,40%,37%,40%,0.4
827,a54fc2d6fc224dc3,Jamie Varner,21,11,1,2,"5'8""",155,"71""",Orthodox,"Oct,12,1984",2.92,34%,2.55,58%,3.49,53%,66%,53%,0.8
828,85248da6e9e2f7e7,Jamie Yager,8,4,0,0,"6'1""",185,--,Orthodox,"Nov,29,1983",3.08,39%,2.55,63%,0.00,0%,66%,0%,0.0
829,99df7d0a2a08a8a8,Jan Blachowicz,28,8,0,0,"6'2""",205,"78""",Orthodox,"Feb,24,1983",3.59,49%,2.79,53%,1.18,53%,65%,53%,0.2
830,13a0275fa13c4d26,Jared Cannonier,13,5,0,0,"5'11""",185,"77""",Switch,"Mar,16,1984",3.70,52%,3.09,64%,0.16,33%,54%,33%,0.0
831,c730a0be691dc081,Jared Gooden,17,5,0,0,"6'0""",170,"77""",Orthodox,"Dec,05,1993",6.67,47%,11.20,49%,1.00,100%,100%,100%,0.0
832,7026eca45f65377b,Jared Gordon,17,4,0,0,"5'9""",145,"68""",Orthodox,"Sep,06,1988",5.54,56%,3.22,60%,2.81,39%,55%,39%,0.0
833,23459ee7e373b98f,Jared Hamman,14,6,0,0,"6'3""",185,"75""",Orthodox,"Mar,07,1982",5.15,42%,3.93,55%,1.57,46%,30%,46%,0.0
834,edad57b3dddf2168,Jared Papazian,20,13,0,1,"5'8""",135,"67""",Southpaw,"Feb,01,1988",3.33,39%,3.81,44%,0.00,0%,50%,0%,0.0
835,c4b6099f0d25f75e,Jared Rollins,8,4,0,0,"5'9""",170,--,Orthodox,"Jan,26,1977",3.33,57%,2.41,39%,2.50,50%,50%,50%,1.2
836,91ea901c458e95dd,Jared Rosholt,14,4,0,0,"6'2""",265,"75""",Orthodox,"Aug,04,1986",2.08,46%,1.52,59%,1.83,41%,66%,41%,0.1
837,2b68d9f125d07b42,Jared Vanderaa,11,5,0,0,"6'4""",260,"80""",Orthodox,"May,12,1992",2.75,52%,5.19,33%,1.15,100%,0%,100%,0.0
838,8614b7134913f5d5,Jarjis Danho,6,1,1,1,"6'3""",265,"74""",Orthodox,"Oct,15,1983",3.39,48%,5.77,47%,0.57,20%,100%,20%,0.0
839,81d9df19e255b8b6,Jarred Brooks,13,2,0,0,"5'3""",125,"62""",Switch,"May,02,1993",2.12,46%,1.66,62%,4.54,57%,69%,57%,0.6
840,b2f743746e8dcfa2,Jason Black,23,4,1,0,"5'8""",155,--,Orthodox,"Jul,15,1972",1.06,47%,2.60,45%,0.48,33%,28%,33%,6.2
841,497ba5b12a4bfc47,Jason Brilz,22,6,1,0,"5'11""",205,"71""",Orthodox,"Jul,07,1975",2.66,40%,1.78,65%,2.37,25%,25%,25%,1.3
842,a6fd2173d5e2d7f0,Jason Day,19,12,0,0,"6'0""",185,"72""",Orthodox,"May,19,1981",3.61,54%,3.46,47%,1.13,100%,0%,100%,0.0
843,6ceff86fae4f6b3b,Jason DeLucia,33,21,1,0,"5'11""",190,--,Southpaw,"Jul,24,1969",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
844,fa8b9e6b0c2269f8,Jason Dent,22,13,0,0,"5'10""",155,"71""",Orthodox,"Jun,12,1980",2.01,39%,3.70,62%,0.00,0%,26%,0%,1.4
845,91720876db0ee468,Jason Gilliam,14,9,0,0,"6'0""",170,--,Orthodox,"--,",0.79,33%,3.14,42%,0.00,0%,0%,0%,0.0
846,5ca158b1cc9cb242,Jason Godsey,16,16,0,0,"6'2""",230,--,Orthodox,"--,",0.00,0%,0.00,0%,0.00,0%,0%,0%,0.0
847,e45cfa47f504033a,Jason Gonzalez,11,5,0,0,"6'2""",155,"74""",Southpaw,"Feb,28,1990",3.06,39%,3.13,58%,0.00,0%,30%,0%,1.0
848,e5d03e4d966126bd,Jason High,21,6,0,0,"5'8""",155,"73""",Southpaw,"Oct,12,1981",1.28,42%,1.56,48%,2.36,63%,37%,63%,2.8
849,bb1a2cdad6ff34db,Jason Knight,20,5,0,0,"5'10""",145,"71""",Orthodox,"Jul,14,1992",2.95,33%,3.02,51%,1.31,31%,47%,31%,1.7
850,5be86bb2f78fef2f,Jason Lambert,26,13,0,0,"6'3""",185,"75""",Orthodox,"Jun,03,1975",3.21,58%,1.84,50%,1.35,36%,28%,36%,2.4
851,2be6596a9db33bf5,Jason MacDonald,25,16,0,0,"6'3""",185,"80""",Orthodox,"Jun,03,1975",1.55,52%,2.70,46%,1.43,16%,35%,16%,2.0
852,b2f88c04c4dd43ce,Jason Miller,23,10,0,1,"6'1""",185,--,Orthodox,"Dec,24,1980",1.83,43%,2.30,49%,1.31,28%,43%,28%,1.3
853,459e4dc69ec669b2,Jason Novelli,11,3,1,0,"6'0""",155,--,Orthodox,"Jun,08,1979",1.73,24%,3.55,66%,0.70,33%,100%,33%,0.0
854,02500fb9fd79a974,Jason Reinhardt,20,3,0,0,"5'6""",135,--,Orthodox,"Oct,31,1969",0.51,40%,4.07,43%,1.91,12%,50%,12%,0.0
855,4ac1ecf8ce59ef23,Jason Saggo,12,4,0,0,"5'11""",155,"71""",Orthodox,"Nov,23,1985",2.50,39%,2.94,52%,2.33,40%,23%,40%,0.0
856,ad3041e61896b975,Jason Tan,5,3,0,0,"5'10""",170,--,Orthodox,"Dec,17,1981",0.69,29%,7.37,18%,0.00,0%,0%,0%,0.0
857,f0264252e191da22,Jason Thacker,0,1,0,0,"5'10""",185,--,Orthodox,"Aug,18,1975",0.63,33%,17.05,32%,0.00,0%,0%,0%,0.0
858,c4b9296214f4c09c,Jason Von Flue,14,12,1,0,"6'0""",170,--,Orthodox,"Aug,01,1975",1.89,36%,3.23,52%,0.62,16%,58%,16%,1.5
